Cycle,Date,Time,Device
1,09/05/2025,13:10:10,0
1,09/05/2025,13:10:44,0
1,09/05/2025,13:11:17,1
1,09/05/2025,13:11:50,1
1,09/05/2025,13:12:24,4
1,09/05/2025,13:12:57,2
1,09/05/2025,13:13:31,5
1,09/05/2025,13:14:04,3
1,09/05/2025,13:14:38,4
1,09/05/2025,13:15:11,1
1,09/05/2025,13:15:44,5
1,09/05/2025,13:16:17,1
1,09/05/2025,13:16:51,3
1,09/05/2025,13:17:24,1
1,09/05/2025,13:17:57,1
1,09/05/2025,13:18:30,4
1,09/05/2025,13:19:03,3
1,09/05/2025,13:19:37,4
1,09/05/2025,13:20:10,3
1,09/05/2025,13:20:43,2
1,09/05/2025,13:21:17,3
1,09/05/2025,13:21:50,0
1,09/05/2025,13:22:23,2
1,09/05/2025,13:22:56,1
1,09/05/2025,13:23:30,2
1,09/05/2025,13:24:03,3
1,09/05/2025,13:24:36,3
1,09/05/2025,13:25:10,2
1,09/05/2025,13:25:42,0
1,09/05/2025,13:26:16,4
1,09/05/2025,13:26:49,4
1,09/05/2025,13:27:22,0
1,09/05/2025,13:27:55,2
1,09/05/2025,13:28:29,4
1,09/05/2025,13:29:02,3
1,09/05/2025,13:29:35,4
1,09/05/2025,13:30:08,2
1,09/05/2025,13:30:42,0
1,09/05/2025,13:31:15,2
1,09/05/2025,13:31:48,1
1,09/05/2025,13:32:22,2
1,09/05/2025,13:32:55,3
1,09/05/2025,13:33:28,7
1,09/05/2025,13:34:01,2
1,09/05/2025,13:34:34,3
1,09/05/2025,13:35:07,2
1,09/05/2025,13:35:40,6
1,09/05/2025,13:36:14,3
1,09/05/2025,13:36:46,1
1,09/05/2025,13:37:20,8
1,09/05/2025,13:37:53,0
1,09/05/2025,13:38:26,3
1,09/05/2025,13:39:00,1
1,09/05/2025,13:39:33,2
1,09/05/2025,13:40:06,0
1,09/05/2025,13:40:40,1
1,09/05/2025,13:41:13,3
1,09/05/2025,13:41:46,0
1,09/05/2025,13:42:20,0
1,09/05/2025,13:42:53,0
1,09/05/2025,13:43:26,0
1,09/05/2025,13:44:00,0
1,09/05/2025,13:44:33,0
1,09/05/2025,13:45:06,0
1,09/05/2025,13:45:40,5
1,09/05/2025,13:46:13,3
1,09/05/2025,13:46:46,4
1,09/05/2025,13:47:19,2
1,09/05/2025,13:47:52,3
1,09/05/2025,13:48:25,3
1,09/05/2025,13:48:58,2
1,09/05/2025,13:49:32,1
1,09/05/2025,13:50:05,0
1,09/05/2025,13:50:38,2
1,09/05/2025,13:51:11,0
1,09/05/2025,13:51:44,3
1,09/05/2025,13:52:18,0
1,09/05/2025,13:52:51,1
1,09/05/2025,13:53:25,1
1,09/05/2025,13:53:58,1
1,09/05/2025,13:54:31,5
1,09/05/2025,13:55:04,1
1,09/05/2025,13:55:38,1
1,09/05/2025,13:56:11,1
1,09/05/2025,13:56:44,1
1,09/05/2025,13:57:18,7
1,09/05/2025,13:57:51,4
1,09/05/2025,13:58:24,5
1,09/05/2025,13:58:58,2
1,09/05/2025,13:59:31,5
1,09/05/2025,14:00:04,4
1,09/05/2025,14:00:37,6
1,09/05/2025,14:01:10,6
1,09/05/2025,14:01:43,6
1,09/05/2025,14:02:17,2
1,09/05/2025,14:02:50,4
1,09/05/2025,14:03:24,1
1,09/05/2025,14:03:57,5
1,09/05/2025,14:04:30,2
1,09/05/2025,14:05:03,0
1,09/05/2025,14:05:36,0
1,09/05/2025,14:06:10,1
1,09/05/2025,14:06:43,0
1,09/05/2025,14:07:16,2
1,09/05/2025,14:07:49,4
1,09/05/2025,14:08:22,6
1,09/05/2025,14:08:56,8
1,09/05/2025,14:09:29,4
1,09/05/2025,14:10:02,3
1,09/05/2025,14:10:35,1
1,09/05/2025,14:11:09,5
1,09/05/2025,14:11:42,2
1,09/05/2025,14:12:15,2
1,09/05/2025,14:12:48,3
1,09/05/2025,14:13:22,1
1,09/05/2025,14:13:55,0
1,09/05/2025,14:14:28,6
1,09/05/2025,14:15:02,7
1,09/05/2025,14:15:35,7
1,09/05/2025,14:16:08,10
1,09/05/2025,14:16:41,8
1,09/05/2025,14:17:14,4
1,09/05/2025,14:17:48,9
1,09/05/2025,14:18:21,10
1,09/05/2025,14:18:54,5
1,09/05/2025,14:19:27,7
1,09/05/2025,14:20:01,4
1,09/05/2025,14:20:34,5
1,09/05/2025,14:21:07,1
1,09/05/2025,14:21:40,3
1,09/05/2025,14:22:14,0
1,09/05/2025,14:22:47,3
1,09/05/2025,14:23:20,0
1,09/05/2025,14:23:53,0
1,09/05/2025,14:24:26,3
1,09/05/2025,14:25:00,2
1,09/05/2025,14:25:33,1
1,09/05/2025,14:26:06,0
1,09/05/2025,14:26:39,0
1,09/05/2025,14:27:12,0
1,09/05/2025,14:27:45,1
1,09/05/2025,14:28:19,3
